Xts,Yts,Zts,Rts
0,1.5770791470733632,0.09494876252418027,0.007372529061496404,0.013859809697723198
1,0.18241179258316031,1.548651906954427,0.9274552925842842,0.25669439188508153
2,0.3628979945857434,0.28029955313223837,0.5153025601703382,0.05520783710042812
3,0.7447209097803296,0.14523279845491618,0.998856898613808,0.19453037547332688
4,0.5260143041657377,0.6664624708388832,0.8932257729205824,2.1154768680603513
5,2.03172930700446,0.4073916313220386,0.6949093472547355,1.0114423523906164
6,-0.29036455573131104,1.9083576593253544,0.6597511918047613,0.5715019365183551
7,1.8926619035044216,-0.3068374575743633,0.40623833352878175,2.0811603596801715
8,-1.9651123297581612,1.704343221923332,1.5200967013636446,1.6800938537728172
9,1.096193883972968,-1.8865059690418284,0.44916302715769596,3.294888386392263
10,-0.004565962849509164,1.0308790733791222,2.896626201294137,0.28658535273475083
11,0.058489587904213824,-0.09223995516773734,0.6695477130065407,2.84893117795129
12,0.017504263591860802,0.10378722853405696,0.8740395926674481,-1.3459547507410596
13,1.464259376928994,-0.007332543722568148,0.9350373700962182,1.9287273900674318
14,1.2681768245468266,1.2820352489166982,1.1472024965159877,2.509777610403347
15,1.7251441839694936,1.1849034826352747,0.38626219105653753,0.8421927757224429
16,-0.47614238896840183,1.572541898789338,0.5621879707602904,0.6404305448601464
17,-0.6302834725744104,-0.5397181882222124,0.45251345687903766,2.7072775216775575
18,-0.16066503702070398,-0.3801932301144968,1.502094154377812,2.88280840499942
19,1.1203698353515537,-0.3241577007915045,1.3948031765637237,2.969106077956189
20,0.4523714887358077,1.0541367177263075,1.0663359571547502,-0.40279498475031866
21,-0.8815248675933849,0.38799892848184436,0.6368817230497612,-0.30906839054794505
22,0.6363760164845537,-0.8788301733251006,0.8223788490208508,0.8907092766177164
23,0.8327588022505441,0.6614292650500612,1.4963683811831554,2.6069314543100286
24,-0.24536036717750176,0.8738631850942217,0.6102273417739034,1.6737863370174089
25,-0.5753885534159855,-0.3426997150413456,0.5538604693458036,-0.8492887430789908
26,0.06703835794949735,-0.5154671674545952,1.0717135758595668,1.5715058214945286
27,0.6586971133674345,0.03683933681083351,1.5685831151622014,2.37959836647628
28,-2.3429322248425692,0.7133006823519246,1.007214966216298,-0.23519911047037179
29,-0.8179053815927928,-2.178232548447161,0.5420388159527002,-0.39155407388381136
30,-1.40813718035053,-0.9365151496142922,3.510223292639487,1.204423659180621
31,0.16045685604786544,-1.3760872666391863,1.2540492207130212,2.190888632921189
32,-1.6829036752563753,0.10858383641555719,1.6830861075693382,-2.513925074200637
33,1.7929533759685166,-1.4142118158023143,0.8412134158345731,-0.8032086877226764
34,0.5653384319127548,1.6932448905325685,1.962790467197429,1.0477221485959627
35,1.2302039024504108,0.41819380919311133,0.3907772576910211,1.179115119501114
36,-0.07274521114403776,1.2493902428560244,0.8531069813072121,-0.6426015161845923
37,1.0065403577624674,-0.09604892862110524,0.6116312596609814,3.451069753650935
38,1.774790456133267,0.8429499552220724,1.1150939904095905,2.5375570128523823
39,0.8794516729620684,1.537226170227879,0.5508439990495031,2.0066303623954402
40,-1.1086021282857677,0.73362006205387,0.4565704585137096,0.529180205293269
41,0.29931084009425113,-1.0869338530179777,0.586009806802423,1.5694557988620748
42,-1.5369567482078739,0.14970092695319384,1.588858123641006,3.139260032851779
43,0.5279692611259528,-1.5220592822754182,0.9088511854997765,1.475456755731612
44,1.063736158790408,0.6394728407132163,1.7071634746152315,-1.1713679453260155
45,0.18595938396884248,1.036727189573669,0.807568356966662,0.8997660488440647
46,-0.23178014502616373,0.20695057909531525,0.5742242821437525,-1.0610512896432238
47,1.7796483118117297,-0.20904307144244302,0.7981784343732041,1.665813548816852
48,11.056060530547224,1.7623699526343055,1.159872069184336,3.098731852870723
49,1.9766646944611983,10.541651506779093,0.4507233806041936,1.254282375576355
50,0.8159771707724107,1.7165917224242055,0.005988289441633426,0.16109648558188486
51,-0.16044580566377642,0.9673462848873428,0.41673296776198576,3.426355359957586
52,-0.03277199740124637,0.05194108882118004,0.7070706089383896,16.961568954878835
53,0.6419212290387919,0.01658738037065885,1.1025493871261656,3.038951419496075
54,0.271472968700168,0.73953532217171,0.9700846141126241,1.446915051207677
55,-0.05403333807733712,0.26028929138874307,0.7022770955535051,0.4431349120708183
56,2.53141324270877,0.07197736126228392,0.8383010637089844,0.7679204287140957
57,1.1986670487713083,2.536778709838025,1.0025229204382868,1.9043559169720667
58,2.2866355296596437,1.2155349346429032,0.28980656615171496,1.2161917564265057
59,1.2102724642541667,2.232384881447632,0.6153809351099309,0.835168285672465
60,-0.26871888376411146,1.1840843597747122,0.34330016702076904,4.705453218255597
61,-1.5852973892039093,-0.2578691796890882,0.5018687078518294,2.9001118806104724
62,1.0125515597208001,-1.6988574476623104,1.2136295786736069,3.742017347697686
63,0.6744644098012899,0.840815492295531,2.4583223742314595,2.476043625255764
64,0.07949241085455805,0.7333336497633636,0.5029472686464427,-0.019840185299001487
65,0.05324599765108551,0.06894127472078806,0.6447410300698128,-1.8342249061997469
66,0.10416231799148701,-0.08094912423561165,0.772278370358787,2.1356362241555797
67,0.0523642235878069,-0.0031575058659849276,0.9005957426265848,3.182681539403801
68,1.0465431061436816,0.09160191901946005,1.0669526971533905,0.6533907293502992
69,1.3147886595416616,1.0163145422418265,1.054882923617742,0.4323959313222566
70,-0.11539344628028547,1.1913078278540254,0.6055953999595511,0.7447229967156063
71,4.375488530816894,-0.07625082806174929,0.551746282834815,1.0067718721091845
72,0.8553594159944238,4.114819297580425,1.0193527862700948,2.599015530396273
73,0.7714503269950945,0.7333820718693776,0.12385230373793159,2.734167014301731
74,1.820430481775241,0.6032492108525087,0.6688233696511439,0.5254191778335447
75,3.513466258776588,1.9090813142520586,0.7754588004074673,6.767326212484461
76,1.633462765072201,3.213527147554662,0.47165229417780524,1.875719616923965
77,1.7579498647311607,1.6846194043348686,0.1995069007368127,0.9645937256689808
78,1.3632880874108686,1.6192961085138458,0.512935332475686,3.509328507732123
79,0.7794178284433531,1.5021291447050364,0.5199310862628369,5.159610908539118
80,10.540991419581847,0.7065374111413283,0.5909492933184396,2.837492787791272
81,0.8496504491267167,10.021557236557571,0.6206522051492055,2.745082690843156
82,0.5360680948848295,0.7918410137196348,0.007952195747470971,2.528721974313662
83,0.9816601297993044,0.39272893448610957,0.8641747914505016,1.3631626103739656
84,-0.06390398708449396,0.9161345517642324,0.7173711736077023,15.57815570320361
85,0.3871359099355752,-0.12601076124282287,0.6279990883506649,1.7828254075151673
86,2.7440164417839545,0.23407886841103695,1.09543268456001,0.7372862945792051
87,-0.07397450562736785,2.5630630896961346,0.9058066683629388,2.10498467235948
88,-0.15622217018821444,-0.03229467993024447,0.3081032975025346,0.564362945923955
89,0.04195163563719423,-0.19956403667096395,1.1967411149244023,0.8636574750739741
90,-0.39447111613545144,-0.07721228396733909,1.0025110407431288,4.742112699367856
